1970-01-01 01:09:47	587	587	13		alive
1970-01-01 01:09:48	588	588	13		alive
1970-01-01 01:09:49	589	589	13		alive
1970-01-01 01:09:50	590	590	13		alive
1970-01-01 01:09:51	591	591	12		alive
1970-01-01 01:09:52	592	592	12		dead
1970-01-01 01:09:53	593	593	12		dead
1970-01-01 01:09:54	594	594	12		dead
1970-01-01 01:09:55	595	595	12		dead
1970-01-01 01:09:56	596	596	12		dead
1970-01-01 01:09:57	597	597	12		dead
1970-01-01 01:09:58	598	598	12		dead
1970-01-01 01:09:59	599	599	12		dead
1970-01-01 01:10:00	600	600	12		dead
1970-01-01 01:10:01	601	601	12		dead
1970-01-01 01:10:02	602	602	12		dead
1970-01-01 01:10:03	603	603	12		dead
1970-01-01 01:10:04	604	604	12		dead
1970-01-01 01:10:05	605	605	12		dead
1970-01-01 01:10:06	606	606	12		dead
1970-01-01 01:10:07	607	607	12		dead
1970-01-01 01:10:08	608	608	12		dead
1970-01-01 01:10:09	609	609	12		dead
1970-01-01 01:10:10	610	610	12		dead
1970-01-01 01:10:11	611	611	12		dead
1970-01-01 01:10:12	612	612	12		dead
1970-01-01 01:10:13	613	613	12		dead
1970-01-01 01:10:14	614	614	12		dead
1970-01-01 01:10:15	615	615	12		dead
1970-01-01 01:10:16	616	616	12		dead
1970-01-01 01:10:17	617	617	12		dead
1970-01-01 01:10:18	618	618	12		dead
1970-01-01 01:10:19	619	619	12		dead
1970-01-01 01:10:20	620	620	12		dead
1970-01-01 01:10:21	621	621	12		dead
1970-01-01 01:10:22	622	622	12		dead
1970-01-01 01:10:23	623	623	12		dead
1970-01-01 01:10:24	624	624	12		dead
1970-01-01 01:10:25	625	625	12		dead
1970-01-01 01:10:26	626	626	12		dead
1970-01-01 01:10:27	627	627	12		dead
1970-01-01 01:10:28	628	628	12		dead
1970-01-01 01:10:29	629	629	12		dead
1970-01-01 01:10:30	630	630	12		dead
1970-01-01 01:10:31	631	631	12		dead
1970-01-01 01:10:32	632	632	12		dead
1970-01-01 01:10:33	633	633	12		dead
1970-01-01 01:10:34	634	634	12		dead
1970-01-01 01:10:35	635	635	12		dead
